ano_de_construccion,banos,disposicion,dormitorios,estado,garajes,gastos_comunes,m2_de_la_terraza,m2_del_terreno,m2_edificados,price,tipo_propiedad,vivienda_social,zona
1950.0,2.0,al frente,3.0,requiere mantenimiento,1.0,0.0,0.0,456.0,102.0,140000.0,casas,0.0,bella italia
2019.0,1.0,al frente,2.0,buen estado,1.0,0.0,0.0,53.0,53.0,148800.0,apartamentos,0.0,cordon
1997.0,2.0,al frente,3.0,excelente estado,1.0,8400.0,0.0,105.0,105.0,360000.0,apartamentos,0.0,pocitos nuevo
1989.0,2.0,al frente,4.0,excelente estado,1.0,8500.0,0.0,91.0,91.0,250000.0,apartamentos,0.0,pocitos
1998.0,1.0,al frente,2.0,buen estado,0.0,4500.0,5.0,46.0,46.0,190000.0,apartamentos,0.0,pocitos
2018.0,1.0,lateral,2.0,a estrenar,1.0,3700.0,3.0,64.0,64.0,125000.0,apartamentos,1.0,centro
2019.0,1.0,al frente,1.0,buen estado,1.0,0.0,0.0,47.0,47.0,143000.0,apartamentos,0.0,cordon
2017.0,1.0,al frente,1.0,a estrenar,1.0,2500.0,28.0,62.0,62.0,167000.0,apartamentos,0.0,malvin
1914.0,2.0,al frente,3.0,excelente estado,0.0,3000.0,0.0,97.0,97.0,220000.0,apartamentos,0.0,cordon
1947.0,1.0,contrafrente,3.0,buen estado,0.0,3000.0,8.0,50.0,50.0,140000.0,apartamentos,0.0,cordon
2010.0,2.0,al frente,2.0,buen estado,0.0,3550.0,4.0,64.0,64.0,195000.0,apartamentos,0.0,pocitos nuevo
2019.0,1.0,,1.0,a estrenar,0.0,2000.0,23.0,34.0,34.0,120000.0,apartamentos,1.0,prado
2019.0,1.0,al frente,2.0,en construccion,1.0,3600.0,0.0,75.0,75.0,141000.0,apartamentos,1.0,la blanqueada
2018.0,1.0,al frente,0.0,a estrenar,0.0,5400.0,5.0,42.0,42.0,133000.0,apartamentos,0.0,pocitos
1967.0,2.0,al frente,2.0,excelente estado,1.0,0.0,0.0,350.0,155.0,250000.0,casas,0.0,brazo oriental
2020.0,1.0,al frente,1.0,en construccion,0.0,0.0,0.0,43.0,35.0,113900.0,apartamentos,0.0,cordon
1956.0,2.0,al frente,3.0,requiere mantenimiento,0.0,0.0,8.0,150.0,120.0,310000.0,casas,0.0,carrasco
2020.0,1.0,contrafrente,1.0,en construccion,0.0,2000.0,3.0,45.0,45.0,90000.0,apartamentos,1.0,centro
2015.0,1.0,al frente,2.0,excelente estado,0.0,7000.0,0.0,62.0,62.0,175000.0,apartamentos,0.0,carrasco
1912.0,1.0,contrafrente,2.0,excelente estado,0.0,3000.0,0.0,55.0,55.0,93000.0,apartamentos,0.0,centro
1984.0,1.0,,3.0,buen estado,0.0,3200.0,0.0,70.0,70.0,245000.0,apartamentos,0.0,pocitos
1970.0,1.0,al frente,3.0,buen estado,1.0,0.0,0.0,120.0,120.0,255000.0,casas,0.0,la blanqueada
1983.0,1.0,al frente,2.0,excelente estado,0.0,4500.0,5.0,56.0,56.0,170000.0,apartamentos,0.0,pocitos
1932.0,1.0,contrafrente,1.0,buen estado,0.0,3500.0,0.0,28.0,28.0,90000.0,apartamentos,0.0,pocitos
2018.0,1.0,al frente,1.0,a estrenar,1.0,1.0,4.0,48.0,48.0,162500.0,apartamentos,0.0,pocitos
2007.0,1.0,al frente,2.0,excelente estado,1.0,5300.0,0.0,56.0,56.0,126000.0,apartamentos,0.0,aguada
2010.0,2.0,al frente,2.0,excelente estado,2.0,11860.0,73.0,70.0,70.0,318000.0,apartamentos,0.0,pocitos
1970.0,3.0,al frente,3.0,buen estado,1.0,20000.0,20.0,170.0,170.0,380000.0,apartamentos,0.0,pocitos
2005.0,2.0,al frente,4.0,excelente estado,1.0,6000.0,5.0,85.0,85.0,214000.0,apartamentos,0.0,malvin
1950.0,1.0,al frente,2.0,excelente estado,1.0,0.0,0.0,216.0,90.0,115000.0,casas,0.0,villa espanola
2002.0,3.0,al frente,3.0,excelente estado,2.0,18000.0,25.0,178.0,178.0,750000.0,apartamentos,0.0,punta carretas
2018.0,1.0,contrafrente,0.0,a estrenar,0.0,5000.0,5.0,39.0,39.0,149000.0,apartamentos,0.0,pocitos
1940.0,3.0,al frente,2.0,buen estado,3.0,0.0,0.0,350.0,300.0,140000.0,casas,0.0,perez castellanos
1960.0,1.0,,2.0,buen estado,1.0,0.0,0.0,260.0,200.0,240000.0,casas,0.0,la blanqueada
2018.0,1.0,al frente,1.0,a estrenar,0.0,2800.0,2.0,45.0,45.0,119500.0,apartamentos,1.0,parque batlle
2018.0,1.0,al frente,1.0,buen estado,0.0,0.0,0.0,59.0,59.0,151000.0,apartamentos,0.0,parque batlle
2014.0,1.0,al frente,1.0,excelente estado,1.0,2500.0,10.0,75.0,75.0,180000.0,apartamentos,0.0,parque miramar
2019.0,1.0,al frente,0.0,a estrenar,0.0,1900.0,28.0,65.0,65.0,99000.0,apartamentos,0.0,la blanqueada
1960.0,1.0,contrafrente,2.0,buen estado,0.0,700.0,1.0,70.0,70.0,115000.0,apartamentos,0.0,buceo
1960.0,1.0,interior,1.0,excelente estado,0.0,500.0,5.0,38.0,38.0,70000.0,apartamentos,0.0,union
1975.0,1.0,al frente,1.0,excelente estado,0.0,3500.0,5.0,50.0,50.0,128000.0,apartamentos,0.0,pocitos
1967.0,2.0,al frente,4.0,a reciclar,1.0,0.0,0.0,300.0,100.0,360000.0,casas,0.0,pocitos
1975.0,1.0,interior,2.0,buen estado,0.0,1200.0,5.0,38.0,38.0,110000.0,apartamentos,0.0,buceo
2019.0,2.0,al frente,2.0,reciclada,1.0,0.0,1.12,108.0,108.0,130000.0,casas,0.0,la comercial
1986.0,1.0,al frente,2.0,buen estado,1.0,4000.0,0.0,60.0,60.0,185000.0,apartamentos,0.0,malvin
1940.0,3.0,al frente,4.0,buen estado,1.0,0.0,0.0,380.0,300.0,490000.0,casas,0.0,la blanqueada
1997.0,1.0,al frente,1.0,buen estado,0.0,5250.0,0.0,39.0,38.0,135000.0,apartamentos,0.0,pocitos
1975.0,1.0,al frente,2.0,buen estado,0.0,850.0,0.0,50.0,50.0,79000.0,apartamentos,0.0,villa espanola
2017.0,2.0,al frente,2.0,excelente estado,0.0,0.0,0.0,95.0,71.0,245000.0,apartamentos,0.0,pocitos
1950.0,1.0,lateral,1.0,requiere mantenimiento,0.0,0.0,0.0,53.0,53.0,75000.0,apartamentos,0.0,la comercial
1991.0,1.0,al frente,2.0,buen estado,0.0,2300.0,0.0,52.0,52.0,130000.0,apartamentos,0.0,buceo
2020.0,1.0,al frente,1.0,en construccion,0.0,3450.0,0.0,38.0,38.0,141900.0,apartamentos,0.0,palermo
2016.0,3.0,al frente,4.0,excelente estado,2.0,0.0,0.0,667.0,300.0,700000.0,casas,0.0,carrasco - barrios con seguridad
2016.0,3.0,al frente,3.0,excelente estado,1.0,19800.0,0.0,194.0,194.0,657000.0,apartamentos,0.0,punta carretas
1953.0,1.0,al frente,4.0,buen estado,4.0,0.0,0.0,621.0,303.0,640000.0,casas,0.0,carrasco
2020.0,1.0,al frente,1.0,en construccion,0.0,0.0,0.0,48.0,43.0,189000.0,apartamentos,0.0,punta carretas
2012.0,1.0,,1.0,excelente estado,0.0,4000.0,11.0,59.0,59.0,160000.0,apartamentos,0.0,malvin
2020.0,2.0,al frente,2.0,buen estado,1.0,0.0,0.0,67.0,67.0,225000.0,apartamentos,0.0,punta carretas
1979.0,3.0,al frente,3.0,excelente estado,1.0,17000.0,0.0,152.0,152.0,385000.0,apartamentos,0.0,pocitos
1960.0,3.0,al frente,4.0,excelente estado,1.0,0.0,30.0,647.0,400.0,850000.0,casas,0.0,
2016.0,2.0,al frente,2.0,buen estado,0.0,0.0,0.0,86.0,86.0,159800.0,apartamentos,0.0,pocitos
1969.0,2.0,al frente,3.0,excelente estado,1.0,11000.0,0.0,128.0,128.0,325000.0,apartamentos,0.0,pocitos
2019.0,3.0,al frente,3.0,a estrenar,2.0,1.0,14.0,196.0,196.0,900000.0,apartamentos,0.0,carrasco
2018.0,1.0,contrafrente,3.0,buen estado,1.0,3700.0,0.0,57.0,57.0,130800.0,apartamentos,0.0,la blanqueada
2018.0,1.0,lateral,2.0,a estrenar,1.0,0.0,12.0,70.0,54.0,145000.0,casas,1.0,prado
2016.0,2.0,al frente,2.0,excelente estado,1.0,7463.0,7.0,70.0,70.0,280000.0,apartamentos,0.0,malvin
2009.0,2.0,al frente,3.0,excelente estado,0.0,17500.0,0.0,109.0,109.0,450000.0,apartamentos,0.0,malvin
2020.0,1.0,,1.0,en construccion,0.0,0.0,0.0,46.0,46.0,170000.0,apartamentos,0.0,pocitos
2008.0,3.0,al frente,3.0,excelente estado,2.0,15000.0,15.0,110.0,110.0,450000.0,apartamentos,0.0,malvin
1961.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,63.0,63.0,122500.0,apartamentos,0.0,larranaga
2013.0,2.0,,2.0,buen estado,1.0,0.0,0.0,65.0,65.0,229000.0,apartamentos,0.0,malvin
1960.0,1.0,al frente,3.0,reciclada,3.0,0.0,110.0,332.0,222.0,320000.0,casas,0.0,la blanqueada
2014.0,2.0,,2.0,excelente estado,2.0,1.0,0.0,153.0,153.0,536000.0,apartamentos,0.0,carrasco
2018.0,1.0,contrafrente,2.0,excelente estado,1.0,4400.0,0.0,43.0,43.0,181200.0,apartamentos,0.0,malvin
1990.0,3.0,al frente,3.0,buen estado,3.0,0.0,10.0,220.0,140.0,350000.0,casas,0.0,carrasco
1950.0,1.0,interior,1.0,reciclada,0.0,2500.0,7.0,30.0,30.0,99000.0,apartamentos,0.0,pocitos
1955.0,2.0,al frente,3.0,requiere mantenimiento,1.0,14500.0,7.0,90.0,90.0,258000.0,apartamentos,0.0,pocitos
2020.0,1.0,al frente,2.0,en construccion,0.0,4640.0,0.0,50.0,50.0,164500.0,apartamentos,0.0,palermo
1940.0,3.0,al frente,4.0,buen estado,1.0,0.0,0.0,272.0,212.0,385000.0,casas,0.0,parque batlle
1960.0,2.0,al frente,2.0,buen estado,2.0,0.0,0.0,530.0,145.0,208000.0,casas,0.0,prado nueva savona
1961.0,2.0,al frente,3.0,buen estado,2.0,0.0,0.0,580.0,207.0,520000.0,casas,0.0,punta gorda
1999.0,3.0,,4.0,buen estado,2.0,0.0,0.0,683.0,324.0,875000.0,casas,0.0,pocitos nuevo
2013.0,2.0,,2.0,excelente estado,1.0,7.0,0.0,72.0,72.0,220000.0,apartamentos,0.0,malvin
1984.0,2.0,al frente,2.0,excelente estado,0.0,5500.0,4.0,61.0,61.0,220000.0,apartamentos,0.0,malvin
1937.0,2.0,al frente,4.0,buen estado,0.0,0.0,0.0,227.0,86.0,160000.0,casas,0.0,cordon
1957.0,2.0,al frente,3.0,excelente estado,1.0,0.0,0.0,590.0,207.0,520000.0,casas,0.0,punta gorda
1968.0,1.0,al frente,4.0,buen estado,2.0,0.0,0.0,962.0,341.0,1200000.0,casas,0.0,carrasco
1999.0,2.0,al frente,3.0,excelente estado,1.0,0.0,0.0,98.0,98.0,330000.0,apartamentos,0.0,punta carretas
1995.0,3.0,al frente,3.0,buen estado,1.0,34000.0,0.0,247.0,211.0,650000.0,apartamentos,0.0,punta carretas
1964.0,1.0,al frente,3.0,buen estado,0.0,3000.0,0.0,84.0,84.0,145000.0,apartamentos,0.0,centro
1992.0,3.0,al frente,3.0,buen estado,1.0,19000.0,0.0,135.0,135.0,330000.0,apartamentos,0.0,pocitos
2011.0,3.0,al frente,2.0,buen estado,2.0,20300.0,0.0,181.0,127.0,420000.0,apartamentos,0.0,villa biarritz
1989.0,2.0,al frente,3.0,a reciclar,0.0,8500.0,0.0,91.0,91.0,220000.0,apartamentos,0.0,punta carretas
2019.0,2.0,al frente,2.0,buen estado,0.0,0.0,0.0,70.0,70.0,256500.0,apartamentos,0.0,pocitos nuevo
1929.0,1.0,al frente,4.0,buen estado,6.0,0.0,0.0,560.0,730.0,1050000.0,casas,0.0,parque rodo
2020.0,1.0,al frente,2.0,en construccion,0.0,0.0,0.0,52.0,52.0,146800.0,apartamentos,0.0,cordon
1990.0,3.0,,3.0,excelente estado,2.0,20000.0,0.0,147.0,147.0,690000.0,apartamentos,0.0,golf
2019.0,1.0,contrafrente,0.0,buen estado,127.0,0.0,0.0,24.0,24.0,90300.0,apartamentos,0.0,centro
1995.0,2.0,al frente,3.0,buen estado,0.0,0.0,0.0,210.0,130.0,258000.0,casas,0.0,palermo
2016.0,2.0,al frente,2.0,excelente estado,1.0,6164.0,0.0,80.0,80.0,245000.0,apartamentos,0.0,pocitos
2009.0,2.0,al frente,2.0,excelente estado,2.0,17000.0,11.0,124.0,124.0,415000.0,apartamentos,0.0,carrasco
1958.0,1.0,al frente,3.0,buen estado,1.0,0.0,0.0,554.0,79.0,120000.0,casas,0.0,colon
1990.0,1.0,al frente,2.0,buen estado,1.0,0.0,0.0,128.0,156.0,330000.0,casas,0.0,pocitos nuevo
2001.0,1.0,al frente,2.0,excelente estado,0.0,1720.0,0.0,58.0,58.0,135000.0,apartamentos,0.0,brazo oriental
1970.0,1.0,al frente,2.0,excelente estado,0.0,2000.0,0.0,50.0,50.0,95000.0,apartamentos,0.0,la blanqueada
1957.0,3.0,al frente,5.0,excelente estado,1.0,0.0,0.0,278.0,589.0,450000.0,casas,0.0,centro
2017.0,2.0,al frente,2.0,excelente estado,0.0,6090.0,0.0,47.0,47.0,164000.0,apartamentos,0.0,pocitos
1996.0,2.0,al frente,3.0,excelente estado,1.0,5800.0,0.0,78.0,78.0,180000.0,apartamentos,1.0,malvin
2019.0,1.0,,1.0,a estrenar,1.0,1.0,0.0,55.0,55.0,168000.0,apartamentos,0.0,punta carretas
1985.0,2.0,contrafrente,2.0,excelente estado,1.0,5700.0,0.0,57.0,57.0,210000.0,apartamentos,0.0,pocitos
1960.0,3.0,,4.0,buen estado,2.0,0.0,100.0,250.0,200.0,650000.0,casas,0.0,punta carretas
2017.0,1.0,contrafrente,2.0,en construccion,0.0,0.0,0.0,60.0,60.0,157300.0,apartamentos,1.0,cordon
2019.0,1.0,,0.0,a estrenar,1.0,1.0,0.0,39.0,39.0,116000.0,apartamentos,0.0,punta carretas
1950.0,1.0,interior,3.0,requiere mantenimiento,0.0,0.0,62.0,62.0,62.0,80000.0,apartamentos,0.0,brazo oriental
1979.0,3.0,al frente,5.0,buen estado,4.0,0.0,0.0,660.0,400.0,850000.0,casas,0.0,punta gorda
1978.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,339.0,105.0,180000.0,casas,0.0,sayago
2016.0,2.0,al frente,3.0,a estrenar,0.0,3700.0,0.0,70.0,70.0,125000.0,apartamentos,1.0,union
2011.0,1.0,al frente,1.0,excelente estado,0.0,4000.0,0.0,62.0,62.0,126000.0,apartamentos,0.0,ciudad vieja
2019.0,2.0,al frente,3.0,buen estado,1.0,0.0,0.0,86.0,86.0,335751.0,apartamentos,0.0,barrio sur
2018.0,1.0,,2.0,a estrenar,1.0,1.0,0.0,68.0,68.0,142800.0,apartamentos,0.0,malvin
1947.0,3.0,al frente,4.0,a reciclar,1.0,0.0,200.0,714.0,248.0,420000.0,casas,0.0,punta gorda
2018.0,1.0,,3.0,a estrenar,0.0,1.0,14.0,669.0,669.0,178160.0,apartamentos,0.0,cordon
1970.0,2.0,al frente,3.0,reciclada,1.0,0.0,60.0,370.0,140.0,360000.0,casas,0.0,punta gorda
2016.0,1.0,contrafrente,1.0,a estrenar,0.0,4850.0,0.0,53.0,53.0,168500.0,apartamentos,0.0,punta carretas
2019.0,1.0,contrafrente,1.0,a estrenar,0.0,1.0,4.0,49.0,49.0,144172.0,apartamentos,0.0,la blanqueada
2017.0,1.0,contrafrente,1.0,a estrenar,0.0,1.0,2.0,50.0,50.0,130317.0,apartamentos,1.0,cordon
1985.0,1.0,al frente,2.0,buen estado,0.0,2600.0,6.0,63.0,63.0,129000.0,apartamentos,0.0,puerto buceo
2008.0,1.0,al frente,4.0,buen estado,3.0,0.0,0.0,800.0,300.0,690000.0,casas,0.0,carrasco
2020.0,2.0,al frente,2.0,en construccion,0.0,0.0,0.0,103.0,103.0,310500.0,apartamentos,0.0,punta carretas
1970.0,3.0,al frente,5.0,excelente estado,1.0,0.0,0.0,828.0,185.0,470000.0,casas,1.0,carrasco
2016.0,1.0,,1.0,excelente estado,0.0,5535.0,0.0,79.0,55.0,215000.0,apartamentos,0.0,pocitos
1959.0,3.0,al frente,3.0,buen estado,1.0,14750.0,0.0,129.0,129.0,390000.0,apartamentos,0.0,pocitos
1949.0,2.0,al frente,3.0,buen estado,1.0,0.0,19.0,51.0,133.0,315000.0,casas,0.0,malvin
2016.0,1.0,al frente,1.0,buen estado,0.0,0.0,0.0,52.0,52.0,157500.0,apartamentos,0.0,pocitos
2015.0,2.0,lateral,3.0,excelente estado,0.0,5000.0,13.0,79.0,79.0,165000.0,apartamentos,0.0,brazo oriental
2016.0,2.0,al frente,3.0,a estrenar,2.0,3900.0,16.0,74.0,74.0,189000.0,apartamentos,1.0,cordon
2020.0,1.0,al frente,1.0,en construccion,0.0,0.0,0.0,35.0,35.0,166100.0,apartamentos,0.0,punta carretas
2017.0,1.0,al frente,3.0,a estrenar,0.0,1.0,2.0,78.0,78.0,153885.0,apartamentos,1.0,la blanqueada
2018.0,3.0,al frente,3.0,a estrenar,3.0,18000.0,30.0,240.0,240.0,900000.0,apartamentos,0.0,puerto buceo
1997.0,3.0,al frente,3.0,buen estado,2.0,30150.0,0.0,190.0,190.0,535000.0,apartamentos,0.0,villa biarritz
2015.0,2.0,interior,2.0,excelente estado,0.0,0.0,6.0,90.0,90.0,155000.0,apartamentos,0.0,la blanqueada
2016.0,1.0,al frente,1.0,buen estado,0.0,0.0,0.0,56.0,56.0,144000.0,apartamentos,0.0,malvin
1981.0,2.0,al frente,3.0,buen estado,1.0,14500.0,0.0,130.0,130.0,385000.0,apartamentos,0.0,pocitos
2015.0,2.0,,2.0,a estrenar,0.0,8000.0,0.0,80.0,80.0,200000.0,apartamentos,0.0,parque batlle
2019.0,1.0,lateral,2.0,en construccion,0.0,1.0,11.0,47.0,47.0,129000.0,apartamentos,1.0,prado
2019.0,2.0,al frente,2.0,a estrenar,1.0,1.0,6.0,76.0,76.0,246600.0,apartamentos,0.0,pocitos
2011.0,1.0,al frente,2.0,buen estado,1.0,4400.0,0.0,50.0,50.0,132000.0,apartamentos,0.0,la blanqueada
1984.0,3.0,al frente,3.0,reciclada,1.0,0.0,0.0,125.0,214.0,390000.0,casas,0.0,pocitos
1961.0,3.0,al frente,3.0,excelente estado,1.0,20.0,0.0,125.0,125.0,520000.0,apartamentos,0.0,punta carretas
1985.0,1.0,al frente,3.0,buen estado,0.0,3000.0,0.0,62.0,62.0,152500.0,apartamentos,0.0,la blanqueada
2015.0,2.0,al frente,2.0,buen estado,1.0,8500.0,0.0,85.0,85.0,305000.0,apartamentos,0.0,pocitos
2018.0,1.0,lateral,1.0,buen estado,0.0,700.0,0.0,40.0,40.0,99000.0,apartamentos,0.0,arroyo seco
2016.0,1.0,al frente,2.0,buen estado,1.0,0.0,0.0,80.0,80.0,199200.0,apartamentos,0.0,parque batlle
2019.0,1.0,al frente,2.0,a estrenar,0.0,3000.0,2.0,82.0,82.0,100000.0,apartamentos,0.0,union
2019.0,1.0,al frente,1.0,buen estado,1.0,0.0,0.0,51.0,51.0,216000.0,apartamentos,0.0,punta carretas
2019.0,1.0,al frente,0.0,buen estado,0.0,0.0,0.0,39.0,39.0,90000.0,apartamentos,0.0,parque rodo
2001.0,3.0,al frente,3.0,buen estado,2.0,15191.0,15.0,117.0,117.0,230000.0,apartamentos,0.0,pocitos
2004.0,3.0,al frente,3.0,excelente estado,4.0,48000.0,0.0,238.0,238.0,1300000.0,apartamentos,0.0,puerto buceo
1980.0,1.0,al frente,2.0,buen estado,0.0,5600.0,0.0,58.0,58.0,145000.0,apartamentos,0.0,parque batlle
1998.0,2.0,al frente,2.0,excelente estado,1.0,7881.0,7.0,65.0,65.0,290000.0,apartamentos,0.0,golf
2016.0,2.0,al frente,2.0,a estrenar,0.0,0.0,5.0,66.0,66.0,187000.0,apartamentos,0.0,parque batlle
2018.0,2.0,al frente,3.0,buen estado,1.0,19000.0,0.0,251.0,115.0,610000.0,apartamentos,0.0,carrasco
1985.0,3.0,al frente,4.0,requiere mantenimiento,1.0,18000.0,10.0,140.0,140.0,450000.0,apartamentos,0.0,villa biarritz
1940.0,3.0,al frente,5.0,excelente estado,1.0,0.0,0.0,323.0,400.0,790000.0,casas,0.0,pocitos
2015.0,1.0,al frente,2.0,a estrenar,0.0,3000.0,0.0,90.0,90.0,135000.0,apartamentos,0.0,goes
2014.0,3.0,al frente,5.0,excelente estado,3.0,22000.0,0.0,191.0,191.0,650000.0,apartamentos,0.0,pocitos
2010.0,2.0,al frente,2.0,buen estado,2.0,7500.0,0.0,63.0,63.0,280000.0,apartamentos,0.0,pocitos
2019.0,1.0,al frente,1.0,buen estado,0.0,0.0,0.0,43.0,43.0,113900.0,apartamentos,0.0,la blanqueada
2017.0,1.0,contrafrente,2.0,a estrenar,0.0,3000.0,3.0,54.0,54.0,147000.0,apartamentos,1.0,centro
2006.0,2.0,al frente,2.0,excelente estado,0.0,13500.0,10.0,86.0,86.0,260000.0,apartamentos,0.0,puerto buceo
1971.0,1.0,al frente,3.0,buen estado,0.0,1500.0,0.0,65.0,65.0,78000.0,apartamentos,0.0,maronas
2018.0,1.0,al frente,0.0,a estrenar,0.0,2500.0,0.0,40.0,40.0,139000.0,apartamentos,0.0,punta carretas
2016.0,1.0,contrafrente,1.0,a estrenar,1.0,6000.0,0.0,49.0,49.0,185000.0,apartamentos,0.0,punta carretas
1940.0,1.0,interior,2.0,excelente estado,0.0,0.0,17.0,80.0,80.0,140000.0,apartamentos,0.0,reducto
1979.0,1.0,al frente,2.0,excelente estado,0.0,3200.0,0.0,65.0,62.0,155000.0,apartamentos,0.0,parque batlle
1940.0,3.0,al frente,5.0,a reciclar,0.0,0.0,0.0,328.0,281.0,185000.0,casas,0.0,bella vista
2015.0,2.0,lateral,2.0,excelente estado,0.0,7400.0,6.0,66.0,66.0,260000.0,apartamentos,0.0,pocitos
2021.0,1.0,al frente,1.0,en construccion,1.0,0.0,5.0,33.0,33.0,102524.0,apartamentos,1.0,centro
1950.0,2.0,interior,3.0,buen estado,0.0,0.0,0.0,93.0,75.0,79000.0,apartamentos,0.0,maronas
1972.0,1.0,al frente,2.0,buen estado,0.0,2400.0,0.0,52.0,52.0,98000.0,apartamentos,0.0,larranaga
2018.0,1.0,,1.0,buen estado,1.0,3200.0,0.0,58.0,58.0,230000.0,apartamentos,0.0,pocitos nuevo
1961.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,485.0,86.0,265000.0,casas,0.0,malvin
2021.0,1.0,al frente,1.0,en construccion,1.0,0.0,5.0,33.0,33.0,115753.0,apartamentos,1.0,centro
2017.0,1.0,contrafrente,0.0,en construccion,0.0,0.0,0.0,30.0,30.0,84500.0,apartamentos,1.0,la blanqueada
2013.0,3.0,,3.0,excelente estado,2.0,0.0,30.0,150.0,150.0,750000.0,apartamentos,0.0,carrasco
2019.0,1.0,al frente,1.0,en construccion,1.0,0.0,0.0,47.0,47.0,143000.0,apartamentos,1.0,cordon
2017.0,1.0,al frente,1.0,a estrenar,1.0,6400.0,0.0,49.0,49.0,199000.0,apartamentos,0.0,pocitos
1995.0,2.0,al frente,4.0,buen estado,0.0,7700.0,0.0,79.0,73.0,168000.0,apartamentos,0.0,aguada
2018.0,1.0,al frente,2.0,en construccion,0.0,0.0,0.0,64.0,64.0,149500.0,apartamentos,1.0,la blanqueada
2019.0,1.0,al frente,2.0,en construccion,1.0,0.0,3.0,58.0,58.0,161011.0,apartamentos,1.0,cordon
2019.0,1.0,al frente,2.0,en construccion,0.0,0.0,0.0,73.0,73.0,143200.0,apartamentos,1.0,cordon
2014.0,3.0,al frente,3.0,excelente estado,2.0,15000.0,29.0,104.0,104.0,480000.0,apartamentos,0.0,carrasco
1964.0,2.0,al frente,3.0,excelente estado,0.0,7661.0,0.0,86.0,86.0,198000.0,apartamentos,0.0,cordon
1988.0,1.0,,4.0,buen estado,0.0,0.0,0.0,80.0,77.0,105000.0,apartamentos,0.0,union
2005.0,2.0,al frente,3.0,excelente estado,2.0,9000.0,0.0,101.0,101.0,495000.0,apartamentos,0.0,malvin
2018.0,1.0,contrafrente,2.0,a estrenar,0.0,0.0,0.0,69.0,69.0,152800.0,apartamentos,1.0,la blanqueada
1920.0,1.0,,2.0,buen estado,2.0,0.0,0.0,84.0,64.0,185000.0,casas,0.0,la comercial
2019.0,1.0,al frente,1.0,en construccion,0.0,0.0,0.0,44.0,44.0,160000.0,apartamentos,1.0,centro
2016.0,2.0,al frente,3.0,a estrenar,0.0,0.0,69.0,75.0,75.0,173345.0,apartamentos,1.0,tres cruces
2017.0,1.0,contrafrente,1.0,a estrenar,0.0,0.0,0.0,78.0,78.0,170000.0,apartamentos,0.0,pocitos
1993.0,2.0,al frente,2.0,excelente estado,1.0,9000.0,31.0,82.0,82.0,275000.0,apartamentos,0.0,pocitos
2019.0,1.0,,0.0,buen estado,1.0,0.0,0.0,31.0,31.0,117100.0,apartamentos,0.0,punta carretas
2014.0,1.0,al frente,2.0,excelente estado,2.0,4000.0,0.0,55.0,55.0,239000.0,apartamentos,0.0,malvin
2016.0,1.0,contrafrente,2.0,a estrenar,0.0,0.0,3.0,56.0,56.0,160000.0,apartamentos,1.0,la blanqueada
2019.0,1.0,al frente,1.0,,1.0,0.0,0.0,147.0,147.0,250000.0,apartamentos,0.0,carrasco
2019.0,1.0,al frente,2.0,a estrenar,1.0,0.0,4.0,81.0,81.0,220078.0,apartamentos,1.0,la blanqueada
2019.0,2.0,al frente,2.0,a estrenar,0.0,0.0,20.0,81.0,81.0,252000.0,apartamentos,0.0,pocitos
2011.0,3.0,al frente,2.0,a estrenar,1.0,14500.0,65.0,87.0,87.0,355000.0,apartamentos,0.0,malvin
1952.0,2.0,contrafrente,3.0,excelente estado,1.0,5400.0,0.0,80.0,80.0,180000.0,apartamentos,0.0,centro
2018.0,2.0,al frente,2.0,en construccion,0.0,0.0,28.0,91.0,91.0,325000.0,apartamentos,0.0,carrasco
2019.0,1.0,,0.0,buen estado,0.0,0.0,0.0,38.0,38.0,116500.0,apartamentos,0.0,pocitos
1919.0,2.0,al frente,2.0,buen estado,0.0,1600.0,35.0,98.0,98.0,185000.0,apartamentos,0.0,centro
1972.0,3.0,al frente,3.0,excelente estado,1.0,21000.0,8.0,137.0,137.0,340000.0,apartamentos,0.0,pocitos
1942.0,2.0,al frente,5.0,buen estado,1.0,0.0,0.0,230.0,200.0,198000.0,casas,0.0,goes
2016.0,1.0,contrafrente,2.0,a estrenar,0.0,0.0,0.0,62.0,62.0,126742.0,apartamentos,1.0,brazo oriental
2017.0,1.0,al frente,2.0,a estrenar,0.0,0.0,0.0,72.0,72.0,150400.0,apartamentos,1.0,cordon
1938.0,2.0,,3.0,excelente estado,0.0,0.0,0.0,668.0,227.0,160000.0,casas,0.0,cerrito
2002.0,3.0,al frente,3.0,excelente estado,2.0,28000.0,0.0,207.0,207.0,750000.0,apartamentos,0.0,carrasco
1964.0,3.0,al frente,4.0,excelente estado,1.0,25000.0,0.0,220.0,220.0,420000.0,apartamentos,0.0,pocitos
2010.0,2.0,al frente,3.0,excelente estado,1.0,0.0,0.0,300.0,98.0,129000.0,casas,0.0,nuevo paris
2013.0,3.0,al frente,3.0,excelente estado,2.0,11000.0,19.0,179.0,179.0,820000.0,apartamentos,0.0,carrasco
2001.0,1.0,al frente,1.0,excelente estado,0.0,3681.0,0.0,35.0,35.0,150000.0,apartamentos,0.0,la blanqueada
