banos,dormitorios,garajes,gastos_comunes,m2_del_terreno,m2_edificados,price,vivienda_social,disposición_frente,estado_rec_exc,zona_cat_1,zona_cat_2,zona_cat_3
2.0,3.0,1.0,0.0,370.0,140.0,360000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,0.0,90.0,90.0,75000.0,0.0,1,0,1,0,0
2.0,3.0,2.0,13000.0,92.0,92.0,310000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,0.0,47.0,47.0,122100.0,1.0,0,0,0,1,0
3.0,3.0,0.0,16500.0,126.0,126.0,275000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,2700.0,50.0,50.0,155000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,3000.0,61.0,61.0,120000.0,0.0,1,0,0,1,0
1.0,0.0,0.0,4650.0,30.0,30.0,100000.0,0.0,1,0,0,0,1
2.0,2.0,2.0,2500.0,70.0,70.0,210000.0,0.0,1,1,0,1,0
2.0,2.0,1.0,5477.0,78.0,78.0,190000.0,0.0,1,0,1,0,0
1.0,2.0,1.0,3000.0,50.0,50.0,55000.0,0.0,1,0,1,0,0
1.0,0.0,0.0,2700.0,34.0,34.0,98000.0,0.0,0,0,0,0,1
1.0,2.0,1.0,2000.0,50.0,50.0,154000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,1100.0,53.0,53.0,112000.0,0.0,1,0,0,1,0
3.0,5.0,3.0,0.0,582.0,350.0,690000.0,0.0,0,1,0,0,1
1.0,3.0,1.0,0.0,700.0,110.0,110000.0,0.0,1,0,1,0,0
1.0,3.0,0.0,1000.0,110.0,110.0,189000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,90.0,70.0,185000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,7700.0,73.0,45.0,225000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,7000.0,59.0,59.0,218000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,7000.0,70.0,70.0,148000.0,0.0,0,1,0,1,0
1.0,1.0,1.0,1.0,41.0,41.0,149000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,90.0,70.0,185000.0,0.0,1,0,0,0,1
2.0,4.0,0.0,7000.0,112.0,112.0,380000.0,0.0,1,1,0,0,1
3.0,4.0,2.0,0.0,375.0,236.0,350000.0,0.0,1,0,0,0,1
2.0,4.0,1.0,0.0,200.0,140.0,190000.0,0.0,1,1,0,0,1
2.0,3.0,1.0,0.0,112.0,112.0,130000.0,0.0,1,1,0,1,0
1.0,3.0,0.0,0.0,170.0,70.0,45000.0,0.0,1,0,1,0,0
1.0,3.0,0.0,0.0,500.0,320.0,680000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,5000.0,90.0,90.0,331500.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2500.0,53.0,53.0,109000.0,0.0,0,0,0,1,0
2.0,3.0,1.0,0.0,150.0,140.0,225000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,12000.0,83.0,83.0,215000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,0.0,51.0,51.0,159600.0,1.0,1,0,0,1,0
2.0,2.0,1.0,8500.0,85.0,85.0,249000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2500.0,51.0,51.0,109000.0,0.0,0,0,0,1,0
2.0,2.0,1.0,5500.0,70.0,70.0,240000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,15530.0,86.0,86.0,260000.0,0.0,1,0,0,0,1
2.0,3.0,2.0,0.0,240.0,130.0,320000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,5500.0,55.0,55.0,224800.0,0.0,1,1,0,1,0
3.0,3.0,2.0,12000.0,175.0,153.0,560000.0,0.0,1,1,0,0,1
1.0,3.0,1.0,0.0,380.0,78.0,100000.0,0.0,0,0,0,1,0
1.0,2.0,1.0,9800.0,67.0,67.0,265000.0,0.0,0,0,0,0,1
1.0,3.0,1.0,0.0,170.0,170.0,249000.0,0.0,1,1,0,1,0
1.0,0.0,0.0,0.0,35.0,35.0,120000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,3000.0,31.0,31.0,130000.0,0.0,0,1,0,1,0
1.0,1.0,0.0,0.0,37.0,37.0,195000.0,0.0,0,0,0,0,1
1.0,0.0,0.0,0.0,37.0,37.0,120000.0,0.0,1,0,0,0,1
1.0,4.0,0.0,1200.0,109.0,109.0,163000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,55.0,55.0,63000.0,0.0,0,0,0,1,0
1.0,0.0,0.0,0.0,39.0,39.0,98000.0,0.0,0,0,0,1,0
1.0,0.0,0.0,2700.0,35.0,35.0,119000.0,0.0,0,1,0,0,1
2.0,2.0,0.0,9800.0,55.0,55.0,245000.0,0.0,0,1,0,0,1
1.0,2.0,2.0,4000.0,50.0,50.0,145000.0,0.0,1,0,0,1,0
3.0,3.0,0.0,14000.0,143.0,143.0,187000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,70.0,70.0,148000.0,0.0,0,1,0,1,0
2.0,5.0,2.0,0.0,135.0,135.0,470000.0,0.0,0,0,0,0,1
1.0,1.0,0.0,3300.0,34.0,34.0,130000.0,0.0,0,1,0,1,0
2.0,1.0,0.0,0.0,80.0,80.0,260000.0,0.0,1,0,0,0,1
1.0,3.0,1.0,0.0,500.0,170.0,249000.0,0.0,1,0,1,0,0
2.0,2.0,0.0,6500.0,66.0,60.0,190000.0,0.0,0,1,0,0,1
1.0,1.0,1.0,2500.0,48.0,48.0,139000.0,0.0,1,0,0,0,1
3.0,3.0,0.0,21000.0,186.0,173.0,650000.0,0.0,0,1,0,0,1
2.0,3.0,1.0,16400.0,152.0,152.0,360000.0,0.0,1,1,0,0,1
1.0,3.0,1.0,0.0,108.0,108.0,260000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,20315.0,132.0,129.0,290000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,91.0,91.0,115000.0,0.0,1,0,1,0,0
3.0,3.0,0.0,19825.0,108.0,108.0,305000.0,0.0,1,0,0,0,1
3.0,5.0,1.0,0.0,236.0,236.0,498000.0,0.0,1,0,0,0,1
3.0,3.0,2.0,23000.0,159.0,143.0,650000.0,0.0,1,1,0,0,1
1.0,3.0,2.0,0.0,200.0,110.0,189000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,2000.0,43.0,43.0,134000.0,0.0,0,0,0,0,1
3.0,4.0,3.0,0.0,539.0,220.0,380000.0,0.0,1,1,0,1,0
3.0,3.0,1.0,13500.0,160.0,160.0,580000.0,0.0,1,0,0,0,1
2.0,3.0,2.0,0.0,750.0,119.0,390000.0,1.0,1,0,0,0,1
2.0,3.0,1.0,21500.0,129.0,129.0,330000.0,0.0,1,0,0,0,1
1.0,3.0,1.0,4500.0,63.0,63.0,200000.0,0.0,1,0,0,0,1
3.0,3.0,1.0,0.0,250.0,180.0,390000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,0.0,92.0,92.0,260000.0,0.0,1,1,0,1,0
2.0,3.0,1.0,11968.0,69.0,69.0,210000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2880.0,50.0,50.0,138500.0,0.0,1,0,0,0,1
1.0,2.0,0.0,3000.0,60.0,60.0,128000.0,1.0,0,0,0,1,0
3.0,3.0,1.0,13000.0,159.0,159.0,530000.0,0.0,1,0,0,0,1
3.0,4.0,1.0,0.0,150.0,150.0,395000.0,0.0,1,0,0,0,1
3.0,3.0,1.0,0.0,320.0,225.0,690000.0,0.0,1,1,0,0,1
3.0,4.0,2.0,25000.0,202.0,202.0,630000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,650.0,60.0,60.0,46000.0,0.0,1,0,1,0,0
1.0,2.0,0.0,300.0,70.0,70.0,160000.0,0.0,1,0,0,0,1
3.0,3.0,2.0,0.0,646.0,208.0,630000.0,0.0,1,0,0,0,1
2.0,2.0,2.0,12000.0,108.0,108.0,320000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,0.0,61.0,61.0,155000.0,0.0,1,0,0,0,1
3.0,3.0,1.0,0.0,300.0,300.0,310000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,5000.0,80.0,80.0,305300.0,0.0,1,0,0,0,1
1.0,0.0,0.0,1500.0,32.0,32.0,134000.0,0.0,0,0,0,0,1
2.0,3.0,1.0,16500.0,130.0,130.0,189000.0,0.0,1,0,0,1,0
2.0,4.0,1.0,3000.0,90.0,90.0,155000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,18000.0,101.0,101.0,390000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,0.0,90.0,90.0,170000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,14000.0,79.0,79.0,305000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,1.0,59.0,59.0,120447.0,0.0,1,0,0,1,0
1.0,0.0,0.0,1500.0,29.0,29.0,98000.0,0.0,0,0,0,0,1
3.0,4.0,1.0,27000.0,192.0,192.0,480000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,1.0,46.0,46.0,102161.0,0.0,1,0,0,1,0
1.0,1.0,0.0,3300.0,45.0,45.0,140000.0,0.0,0,1,0,0,1
1.0,2.0,0.0,2500.0,49.0,49.0,139000.0,0.0,0,0,0,0,1
2.0,3.0,2.0,9000.0,100.0,100.0,500000.0,0.0,1,0,0,0,1
3.0,3.0,3.0,12000.0,112.0,112.0,600000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,53.0,53.0,125000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,3500.0,74.0,74.0,115000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,0.0,115.0,115.0,315000.0,0.0,1,1,0,0,1
1.0,1.0,1.0,2000.0,45.0,45.0,130000.0,0.0,0,1,0,1,0
2.0,2.0,1.0,4000.0,95.0,95.0,255000.0,0.0,0,0,0,0,1
2.0,3.0,0.0,0.0,127.0,102.0,299000.0,0.0,1,0,0,0,1
3.0,3.0,1.0,0.0,104.0,104.0,595000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,6500.0,44.0,44.0,165000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,2700.0,27.0,27.0,100000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,5900.0,90.0,90.0,159000.0,0.0,1,1,0,0,1
2.0,3.0,2.0,0.0,90.0,90.0,285000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,4700.0,43.0,43.0,115000.0,0.0,1,0,0,1,0
2.0,2.0,0.0,6000.0,56.0,56.0,199000.0,0.0,1,1,0,0,1
1.0,1.0,1.0,0.0,58.0,58.0,171800.0,0.0,1,0,0,0,1
2.0,3.0,1.0,3500.0,86.0,86.0,195000.0,1.0,1,0,0,1,0
1.0,1.0,0.0,0.0,79.0,79.0,195000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,4231.0,54.0,54.0,165000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,0.0,83.0,83.0,270000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,900.0,200.0,200.0,720000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,5500.0,70.0,70.0,240000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,4500.0,65.0,65.0,255000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,0.0,90.0,90.0,198000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,0.0,101.0,101.0,98000.0,0.0,1,0,0,1,0
1.0,1.0,1.0,2000.0,43.0,43.0,105000.0,1.0,1,0,0,1,0
1.0,2.0,0.0,2183.0,60.0,60.0,100000.0,0.0,0,0,0,1,0
2.0,5.0,1.0,0.0,260.0,230.0,198000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,1.0,76.0,76.0,152500.0,0.0,0,0,0,1,0
3.0,3.0,1.0,0.0,400.0,200.0,550000.0,0.0,1,0,0,0,1
2.0,2.0,2.0,0.0,202.0,80.0,215000.0,0.0,0,1,0,0,1
3.0,3.0,1.0,13500.0,96.0,96.0,298000.0,0.0,1,1,0,0,1
3.0,3.0,2.0,11000.0,167.0,167.0,320000.0,0.0,1,1,0,0,1
3.0,3.0,2.0,25666.0,177.0,177.0,580000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,92.0,70.0,125000.0,0.0,1,1,0,1,0
1.0,3.0,1.0,4000.0,80.0,80.0,160000.0,0.0,1,0,0,0,1
2.0,1.0,1.0,4000.0,60.0,60.0,210000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,11000.0,70.0,70.0,225000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,2700.0,74.0,74.0,165000.0,0.0,1,1,0,1,0
2.0,2.0,1.0,10500.0,100.0,100.0,295000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,0.0,42.0,42.0,109450.0,0.0,1,0,0,1,0
1.0,2.0,0.0,6000.0,62.0,62.0,139000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,0.0,40.0,40.0,145000.0,0.0,1,0,0,0,1
2.0,3.0,3.0,0.0,650.0,210.0,325000.0,0.0,1,0,0,1,0
3.0,3.0,2.0,15000.0,140.0,140.0,395000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,1.0,86.0,86.0,200000.0,1.0,0,0,0,1,0
2.0,4.0,0.0,5800.0,90.0,90.0,195000.0,0.0,1,1,0,1,0
3.0,3.0,1.0,18500.0,121.0,121.0,370000.0,0.0,1,1,0,0,1
2.0,3.0,1.0,6000.0,77.0,77.0,350000.0,0.0,1,1,0,0,1
2.0,3.0,0.0,4500.0,44.0,44.0,190000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,3300.0,58.0,58.0,177000.0,0.0,0,0,0,1,0
2.0,5.0,0.0,0.0,150.0,150.0,250000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,1.0,46.0,46.0,39800.0,1.0,0,0,0,1,0
2.0,3.0,2.0,0.0,140.0,110.0,255000.0,0.0,0,0,0,0,1
1.0,1.0,1.0,0.0,49.0,49.0,167400.0,0.0,1,0,0,1,0
3.0,4.0,1.0,0.0,296.0,220.0,170000.0,0.0,1,0,0,1,0
2.0,5.0,0.0,1700.0,151.0,151.0,220000.0,0.0,1,1,0,1,0
2.0,3.0,1.0,14000.0,86.0,86.0,220000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,5300.0,80.0,80.0,196600.0,0.0,1,0,0,1,0
2.0,2.0,0.0,0.0,87.0,69.0,190000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,6000.0,50.0,50.0,180000.0,1.0,1,1,0,1,0
3.0,3.0,2.0,1.0,238.0,238.0,470000.0,0.0,1,1,0,0,1
1.0,3.0,1.0,3000.0,60.0,60.0,85000.0,0.0,1,1,1,0,0
1.0,2.0,1.0,4600.0,56.0,56.0,148000.0,1.0,1,0,0,1,0
2.0,3.0,0.0,0.0,155.0,92.0,225000.0,0.0,1,0,0,1,0
1.0,0.0,1.0,0.0,28.0,28.0,119000.0,0.0,0,0,0,0,1
1.0,1.0,0.0,1500.0,55.0,55.0,95000.0,0.0,0,1,0,1,0
3.0,3.0,1.0,12000.0,140.0,140.0,600000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,12500.0,84.0,84.0,280000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,3500.0,61.0,61.0,155000.0,0.0,1,0,0,0,1
2.0,4.0,2.0,0.0,164.0,206.0,195000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,1000.0,64.0,55.0,165000.0,0.0,0,1,0,1,0
2.0,3.0,0.0,3200.0,106.0,106.0,168000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,10500.0,93.0,93.0,370000.0,0.0,1,0,0,0,1
3.0,3.0,1.0,0.0,360.0,142.0,400000.0,0.0,1,1,0,0,1
2.0,3.0,2.0,30000.0,323.0,176.0,745000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,6140.0,96.0,96.0,245000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,0.0,34.0,34.0,110000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,0.0,50.0,50.0,216500.0,0.0,1,0,0,0,1
1.0,3.0,1.0,4300.0,81.0,81.0,188500.0,0.0,1,0,0,0,1
2.0,2.0,0.0,10410.0,62.0,62.0,195000.0,0.0,0,1,0,0,1
1.0,2.0,1.0,6800.0,79.0,79.0,179500.0,0.0,0,1,0,1,0
1.0,3.0,1.0,0.0,91.0,91.0,173272.0,1.0,0,0,0,1,0
2.0,2.0,1.0,8500.0,74.0,74.0,220000.0,0.0,1,1,0,0,1
3.0,5.0,1.0,0.0,272.0,230.0,150000.0,0.0,1,0,0,1,0
1.0,1.0,1.0,0.0,43.0,43.0,189000.0,0.0,1,0,0,0,1
2.0,4.0,1.0,15000.0,130.0,130.0,330000.0,0.0,1,0,0,0,1
2.0,3.0,2.0,30000.0,206.0,176.0,740000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,10500.0,60.0,60.0,220000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,8000.0,80.0,80.0,210000.0,0.0,0,0,0,0,1
1.0,0.0,0.0,4700.0,46.0,42.0,165000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,6000.0,90.0,90.0,240000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,2500.0,55.0,55.0,144900.0,1.0,1,0,0,1,0
1.0,2.0,1.0,3000.0,67.0,67.0,220000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,3000.0,60.0,60.0,119000.0,0.0,1,0,0,1,0
3.0,3.0,2.0,24000.0,210.0,210.0,395000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,0.0,72.0,150.0,230000.0,0.0,1,1,0,1,0
1.0,0.0,0.0,0.0,34.0,34.0,114000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,3100.0,60.0,60.0,147000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,5000.0,45.0,45.0,118000.0,0.0,1,1,0,1,0
1.0,2.0,2.0,5050.0,53.0,53.0,223400.0,0.0,1,0,0,1,0
2.0,2.0,0.0,3500.0,71.0,71.0,195000.0,0.0,1,1,0,0,1
1.0,3.0,1.0,0.0,455.0,166.0,130000.0,0.0,1,0,0,1,0
2.0,2.0,0.0,0.0,82.0,82.0,339000.0,0.0,1,0,0,0,1
3.0,3.0,3.0,28000.0,175.0,175.0,600000.0,0.0,1,1,0,0,1
1.0,0.0,1.0,1.0,24.0,24.0,89250.0,1.0,0,0,0,1,0
1.0,2.0,0.0,4930.0,49.0,49.0,139000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,3600.0,46.0,46.0,105000.0,0.0,1,0,0,1,0
3.0,4.0,3.0,26000.0,210.0,210.0,510000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,1.0,34.0,34.0,88000.0,0.0,0,0,0,1,0
2.0,2.0,0.0,6000.0,60.0,60.0,159000.0,0.0,1,1,0,1,0
2.0,2.0,1.0,1.0,101.0,101.0,307600.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1.0,58.0,58.0,146000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,7000.0,80.0,80.0,250000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,6400.0,70.0,70.0,228000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,2500.0,25.0,25.0,105000.0,0.0,0,1,0,0,1
1.0,2.0,0.0,3500.0,43.0,43.0,144900.0,1.0,1,1,0,1,0
1.0,2.0,1.0,0.0,70.0,70.0,147900.0,0.0,1,0,0,1,0
2.0,2.0,1.0,0.0,97.0,97.0,283200.0,0.0,1,0,0,0,1
1.0,3.0,0.0,1000.0,64.0,64.0,74000.0,0.0,1,0,1,0,0
1.0,2.0,1.0,4400.0,47.0,47.0,165500.0,0.0,0,1,0,0,1
2.0,2.0,1.0,8000.0,60.0,55.0,218000.0,0.0,1,0,0,1,0
2.0,2.0,0.0,3600.0,70.0,70.0,196650.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,40.0,40.0,93000.0,0.0,0,1,0,1,0
1.0,2.0,0.0,3000.0,50.0,50.0,140000.0,0.0,1,1,0,1,0
1.0,0.0,0.0,0.0,43.0,43.0,108000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,3000.0,90.0,90.0,183000.0,0.0,1,0,0,1,0
1.0,3.0,0.0,3200.0,64.0,64.0,79000.0,0.0,1,1,1,0,0
1.0,2.0,0.0,3000.0,73.0,73.0,151000.0,0.0,0,0,0,1,0
3.0,3.0,2.0,18000.0,180.0,180.0,680000.0,0.0,1,1,0,0,1
2.0,3.0,2.0,17200.0,152.0,152.0,550000.0,0.0,1,1,0,0,1
3.0,3.0,2.0,0.0,173.0,173.0,568000.0,0.0,1,1,0,0,1
2.0,2.0,0.0,9500.0,81.0,75.0,220000.0,0.0,1,0,0,0,1
2.0,1.0,0.0,5000.0,55.0,55.0,168000.0,0.0,1,0,0,0,1
3.0,3.0,2.0,28000.0,190.0,190.0,620000.0,0.0,1,1,0,0,1
3.0,4.0,3.0,20000.0,186.0,186.0,490000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,60.0,60.0,176100.0,1.0,1,0,0,1,0
1.0,1.0,0.0,0.0,39.0,39.0,134500.0,1.0,1,0,0,1,0
2.0,3.0,1.0,15000.0,90.0,90.0,390000.0,0.0,1,1,0,1,0
2.0,3.0,0.0,0.0,75.0,75.0,173343.0,0.0,0,0,0,1,0
1.0,1.0,0.0,0.0,39.0,39.0,166950.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,54.0,54.0,133000.0,0.0,0,0,0,1,0
2.0,3.0,0.0,0.0,100.0,100.0,255000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,0.0,74.0,74.0,183718.0,0.0,0,0,0,1,0
2.0,2.0,0.0,0.0,81.0,81.0,334500.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,68.0,68.0,153220.0,0.0,0,0,0,1,0
1.0,0.0,0.0,0.0,46.0,46.0,95658.0,0.0,0,0,0,1,0
1.0,0.0,0.0,0.0,45.0,45.0,95658.0,0.0,0,0,0,1,0
1.0,1.0,0.0,0.0,42.0,42.0,118973.0,0.0,0,0,0,1,0
2.0,3.0,0.0,0.0,73.0,73.0,173343.0,0.0,0,0,0,1,0
1.0,1.0,0.0,0.0,52.0,52.0,127544.0,0.0,0,0,0,1,0
1.0,0.0,0.0,0.0,27.0,27.0,114500.0,0.0,0,0,0,0,1
2.0,2.0,0.0,0.0,62.0,62.0,239000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,57.0,57.0,141881.0,0.0,0,0,0,1,0
1.0,1.0,1.0,0.0,38.0,38.0,130000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,50.0,50.0,144900.0,0.0,1,0,0,1,0
2.0,3.0,1.0,0.0,91.0,91.0,220000.0,0.0,1,1,0,1,0
3.0,3.0,1.0,0.0,163.0,163.0,440900.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1500.0,38.0,38.0,65000.0,0.0,0,0,0,1,0
1.0,3.0,1.0,0.0,100.0,90.0,180000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,1500.0,45.0,45.0,125000.0,0.0,0,0,0,1,0
1.0,2.0,1.0,0.0,540.0,123.0,330000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,300.0,81.0,81.0,320000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,5000.0,75.0,75.0,150000.0,0.0,1,0,0,1,0
1.0,2.0,1.0,1.0,54.0,54.0,130000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,50.0,50.0,95000.0,0.0,1,0,0,1,0
1.0,2.0,1.0,0.0,65.0,65.0,175000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,0.0,23.0,23.0,98800.0,0.0,1,0,0,0,1
1.0,1.0,1.0,5700.0,49.0,49.0,180000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,51.0,51.0,125000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,4500.0,78.0,78.0,187500.0,0.0,1,0,0,0,1
1.0,3.0,1.0,2700.0,70.0,70.0,85000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,55.0,55.0,140063.0,0.0,0,0,0,1,0
1.0,0.0,0.0,2800.0,26.0,26.0,90000.0,0.0,1,1,0,0,1
2.0,2.0,0.0,0.0,65.0,65.0,190000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,5000.0,100.0,100.0,225000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,5500.0,67.0,67.0,235000.0,0.0,0,0,0,0,1
2.0,2.0,1.0,3800.0,90.0,90.0,248000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,4500.0,85.0,85.0,240000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,2500.0,22.0,22.0,94000.0,1.0,0,1,0,1,0
2.0,3.0,0.0,7479.0,75.0,75.0,190000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,600.0,70.0,45.0,105000.0,0.0,1,0,0,1,0
2.0,3.0,2.0,0.0,68.0,68.0,212000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,3025.0,63.0,63.0,177000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,4998.0,60.0,60.0,125000.0,0.0,1,1,0,1,0
2.0,3.0,0.0,0.0,170.0,170.0,235000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,7500.0,106.0,106.0,260000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,0.0,80.0,80.0,260000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,0.0,70.0,70.0,147500.0,1.0,1,0,0,1,0
2.0,3.0,2.0,0.0,145.0,145.0,299000.0,0.0,1,0,0,1,0
1.0,0.0,0.0,2340.0,30.0,30.0,93000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,2800.0,36.0,36.0,96000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,0.0,45.0,45.0,108000.0,0.0,1,1,0,1,0
3.0,3.0,1.0,8000.0,85.0,85.0,240000.0,0.0,1,1,0,0,1
1.0,3.0,1.0,0.0,362.0,118.0,325000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,1.0,85.0,85.0,169442.0,0.0,1,0,0,1,0
2.0,4.0,1.0,0.0,132.0,132.0,420000.0,0.0,1,1,0,1,0
1.0,3.0,0.0,6000.0,75.0,75.0,186000.0,0.0,1,0,0,1,0
1.0,0.0,0.0,0.0,41.0,41.0,85000.0,0.0,1,0,0,1,0
3.0,3.0,1.0,8506.0,123.0,123.0,290000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,4900.0,74.0,72.0,239000.0,0.0,0,1,0,0,1
1.0,0.0,0.0,0.0,44.0,44.0,138000.0,0.0,1,0,0,0,1
1.0,3.0,2.0,0.0,200.0,200.0,280000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,73.0,73.0,159000.0,0.0,1,1,0,1,0
3.0,3.0,2.0,0.0,240.0,240.0,550000.0,0.0,1,0,0,0,1
3.0,4.0,1.0,0.0,228.0,200.0,560000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,0.0,45.0,45.0,144172.0,0.0,0,0,0,1,0
1.0,2.0,1.0,0.0,76.0,76.0,213525.0,0.0,1,0,0,1,0
2.0,2.0,1.0,8000.0,70.0,70.0,240000.0,0.0,1,1,0,0,1
2.0,2.0,0.0,0.0,75.0,75.0,285100.0,0.0,1,0,0,0,1
2.0,2.0,0.0,4200.0,67.0,67.0,200000.0,0.0,1,0,0,1,0
3.0,5.0,2.0,12000.0,230.0,230.0,290000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,18000.0,121.0,121.0,380000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,3000.0,55.0,55.0,166000.0,0.0,0,0,0,0,1
